gene	expression	threshold	direction	TH_id	Fay_id	count
AARSD1	3.92124588859	4.38023293018341	down	TH50_5178_S01	Sample 1	5
ABCC5	3.62993940944	3.81865274906158	down	TH50_5178_S01	Sample 1	2
AC002398.12	1.23266075679	1.71660083532333	down	TH50_5178_S01	Sample 1	3
AC005062.2	0.0840642647885	0.965881854295731	down	TH50_5178_S01	Sample 1	6
AC005154.6	2.59454854955	2.64480292797089	down	TH50_5178_S01	Sample 1	1
AC007318.5	1.748461233	2.03355076909065	down	TH50_5178_S01	Sample 1	4
AC011737.2	0.985500430305	1.2278054356575	down	TH50_5178_S01	Sample 1	6
AC016739.2	1.94860084749	2.07443207502365	down	TH50_5178_S01	Sample 1	3
AC018766.4	0	0.421236336231232	down	TH50_5178_S01	Sample 1	2
AC093838.4	1.25096157353	1.39933267235756	down	TH50_5178_S01	Sample 1	3
ACAP3	2.81557542886	2.83940094709396	down	TH50_5178_S01	Sample 1	2
ACD	1.5210507369	1.56924605369568	down	TH50_5178_S01	Sample 1	1
ACTN1	1.68706068834	1.90263485908508	down	TH50_5178_S01	Sample 1	1
ACTR3B	1.94485844581	2.10932821035385	down	TH50_5178_S01	Sample 1	2
ADAMTS1	2.30742852519	2.68818825483322	down	TH50_5178_S01	Sample 1	1
ADM	1.71369581484	1.74201390147209	down	TH50_5178_S01	Sample 1	2
ADPGK	1.36737106565	1.40731054544449	down	TH50_5178_S01	Sample 1	1
AF127577.10	0	0.120280981063843	down	TH50_5178_S01	Sample 1	6
AGAP6	1.70929063572	2.0180546939373	down	TH50_5178_S01	Sample 1	4
AHSA2	2.40871186103	2.72437185049057	down	TH50_5178_S01	Sample 1	3
AKAP17A	2.48284828307	2.71754175424576	down	TH50_5178_S01	Sample 1	2
AKAP8L	3.82883464947	3.8963475227356	down	TH50_5178_S01	Sample 1	1
AL162151.3	0	0.359001100063324	down	TH50_5178_S01	Sample 1	4
ANKZF1	2.59693514239	2.61166730523109	down	TH50_5178_S01	Sample 1	2
ANP32B	3.48542682717	3.79473775625229	down	TH50_5178_S01	Sample 1	2
AP000892.6	0.163498732283	0.206033900380135	down	TH50_5178_S01	Sample 1	1
AP003419.11	0.422233000683	1.98282274603844	down	TH50_5178_S01	Sample 1	6
AP2A2	2.68481873755	2.76006186008453	down	TH50_5178_S01	Sample 1	1
APBB3	2.13093086983	2.27214223146439	down	TH50_5178_S01	Sample 1	3
APOD	5.53356334821	6.10809457302094	down	TH50_5178_S01	Sample 1	2
ARFGAP1	3.19692173382	3.28401917219162	down	TH50_5178_S01	Sample 1	2
ARGLU1	4.04526821514	4.4685897231102	down	TH50_5178_S01	Sample 1	4
ARHGEF1	2.40053792958	2.63494247198105	down	TH50_5178_S01	Sample 1	1
ARPC4-TTLL3	0.545968369105	0.690004020929337	down	TH50_5178_S01	Sample 1	2
ATHL1	0.765534746363	1.12822636961937	down	TH50_5178_S01	Sample 1	1
ATP6V0E1	4.72846476509	4.86961674690247	down	TH50_5178_S01	Sample 1	3
ATXN10	4.53418613909	4.57635724544525	down	TH50_5178_S01	Sample 1	1
BHLHE40	3.90689059561	4.12675178050995	down	TH50_5178_S01	Sample 1	1
BRK1	5.21800615028	5.23069941997528	down	TH50_5178_S01	Sample 1	2
BTNL9	2.92979099772	2.95529770851135	down	TH50_5178_S01	Sample 1	1
C17orf89	4.49633451342	4.70038467645645	down	TH50_5178_S01	Sample 1	6
C1S	3.57893871309	3.67023313045502	down	TH50_5178_S01	Sample 1	1
C3	2.45943161864	3.30555307865143	down	TH50_5178_S01	Sample 1	1
C9orf78	3.9643986322	3.9650810956955	down	TH50_5178_S01	Sample 1	3
CACNA1H	0.731183241572	0.765082135796547	down	TH50_5178_S01	Sample 1	1
CAMTA2	4.05050169745	4.18441373109818	down	TH50_5178_S01	Sample 1	1
CARKD	3.06867081067	3.32286411523819	down	TH50_5178_S01	Sample 1	2
CBWD3	1.49057013045	1.85836511850357	down	TH50_5178_S01	Sample 1	3
CCDC124	5.01122725542	5.05176967382431	down	TH50_5178_S01	Sample 1	2
CCDC130	2.95046841415	3.121657371521	down	TH50_5178_S01	Sample 1	3
CCDC23	2.41953889151	2.55445036292076	down	TH50_5178_S01	Sample 1	1
CCDC84	2.3812833725	2.78253147006035	down	TH50_5178_S01	Sample 1	2
CCL14	1.46988597627	1.76657992601395	down	TH50_5178_S01	Sample 1	1
CCNL2	3.9909548604	4.57613003253937	down	TH50_5178_S01	Sample 1	4
CCT6P1	0.150559676575	0.241647228598595	down	TH50_5178_S01	Sample 1	1
CCZ1B	2.76977173925	3.09109902381897	down	TH50_5178_S01	Sample 1	1
CDK11A	2.27202318906	2.93702161312103	down	TH50_5178_S01	Sample 1	5
CDKN1A	1.06350294231	2.92955374717712	down	TH50_5178_S01	Sample 1	5
CENPT	2.72465027173	2.99412855505943	down	TH50_5178_S01	Sample 1	1
CEP131	0.863938450424	1.03935274481773	down	TH50_5178_S01	Sample 1	2
CFAP61	1.64616265716	1.79746636748314	down	TH50_5178_S01	Sample 1	4
CFDP1	2.16671544497	2.86242669820786	down	TH50_5178_S01	Sample 1	3
CH507-42P11.8	0.495695162624	0.787744522094727	down	TH50_5178_S01	Sample 1	2
CHKA	1.84799690655	1.91065734624863	down	TH50_5178_S01	Sample 1	2
CHMP2A	5.14282184412	5.28970021009445	down	TH50_5178_S01	Sample 1	1
CHMP4A	2.69599381311	2.86025813221931	down	TH50_5178_S01	Sample 1	5
CHMP4B	5.49217365961	5.57473945617676	down	TH50_5178_S01	Sample 1	3
CIRBP	6.39266088071	6.40100848674774	down	TH50_5178_S01	Sample 1	1
CLASRP	3.70154905694	3.78081464767456	down	TH50_5178_S01	Sample 1	4
COMMD4	2.95791459863	3.12546873092651	down	TH50_5178_S01	Sample 1	2
CPNE1	4.13996056955	4.16150116920471	down	TH50_5178_S01	Sample 1	3
CPSF7	3.72900887034	3.80613112449646	down	TH50_5178_S01	Sample 1	2
CRELD2	1.94110631095	2.15154126286507	down	TH50_5178_S01	Sample 1	2
CRTC2	2.58736499094	2.6193745136261	down	TH50_5178_S01	Sample 1	1
CSAD	2.00360223668	2.33753934502602	down	TH50_5178_S01	Sample 1	3
CSNK2B	5.63284983012	5.64015102386475	down	TH50_5178_S01	Sample 1	1
CSNK2B-LY6G5B-1181	0	0.207409545779228	down	TH50_5178_S01	Sample 1	3
CSRNP1	1.94860084749	1.98361778259277	down	TH50_5178_S01	Sample 1	1
CSTB	2.29278174923	2.89360490441322	down	TH50_5178_S01	Sample 1	5
CTC-564N23.2	0	0.136643931269646	down	TH50_5178_S01	Sample 1	6
CTD-3252C9.4	1.51096191928	1.68009215593338	down	TH50_5178_S01	Sample 1	1
CXXC1	2.7949356628	3.07486712932587	down	TH50_5178_S01	Sample 1	3
CYTH1	3.224966365	3.32681423425674	down	TH50_5178_S01	Sample 1	1
DCTN2	5.20750245926	5.26320284605026	down	TH50_5178_S01	Sample 1	1
DDA1	3.62527048937	3.63061255216599	down	TH50_5178_S01	Sample 1	2
DDX11	0.963474123975	1.04142484068871	down	TH50_5178_S01	Sample 1	1
DDX24	4.77452352959	4.88962030410767	down	TH50_5178_S01	Sample 1	2
DDX27	2.05658352837	2.0992129445076	down	TH50_5178_S01	Sample 1	1
DGAT1	3.86690797814	3.90322124958038	down	TH50_5178_S01	Sample 1	2
DGKA	0.432959407276	0.705820381641388	down	TH50_5178_S01	Sample 1	1
DHPS	4.65076455912	4.75132888555527	down	TH50_5178_S01	Sample 1	1
DIO3OS	0.66902676551	1.16082781553268	down	TH50_5178_S01	Sample 1	2
DPH7	2.57288966842	2.6646586060524	down	TH50_5178_S01	Sample 1	3
EEF1B2	7.6049608695	7.87876200675964	down	TH50_5178_S01	Sample 1	4
EIF4BP6	0.918386234446	1.0362152159214	down	TH50_5178_S01	Sample 1	1
EMD	4.75274859141	4.9713522195816	down	TH50_5178_S01	Sample 1	1
EML3	1.64154602909	1.73704785108566	down	TH50_5178_S01	Sample 1	1
ENO2	0.333423733725	0.46542501449585	down	TH50_5178_S01	Sample 1	1
EP400NL	0.956056652412	1.01689469814301	down	TH50_5178_S01	Sample 1	1
ERVK3-1	3.01435529298	3.12331253290176	down	TH50_5178_S01	Sample 1	1
EVA1C	1.40599235968	1.77267119288445	down	TH50_5178_S01	Sample 1	3
FABP5P7	0.956056652412	2.27714458107948	down	TH50_5178_S01	Sample 1	6
FAM127B	2.32768736418	2.74169299006462	down	TH50_5178_S01	Sample 1	2
FAM160B2	3.50969584193	3.61235386133194	down	TH50_5178_S01	Sample 1	1
FAM50A	4.02945288579	4.25234121084213	down	TH50_5178_S01	Sample 1	3
FAM65C	0.992768430769	1.24021348357201	down	TH50_5178_S01	Sample 1	1
FBXL6	0.933572638261	1.07859021425247	down	TH50_5178_S01	Sample 1	1
FKBP2	2.29865831556	2.58123514056206	down	TH50_5178_S01	Sample 1	2
FSTL3	1.05658352837	1.07574492692947	down	TH50_5178_S01	Sample 1	1
GABBR1	1.16992500144	1.33586785197258	down	TH50_5178_S01	Sample 1	1
GADD45GIP1	3.79908730607	4.11067616939545	down	TH50_5178_S01	Sample 1	6
GAK	2.76553474636	2.77611637115479	down	TH50_5178_S01	Sample 1	1
GBA2	4.06004738367	4.29708397388458	down	TH50_5178_S01	Sample 1	4
GCSHP5	2.36176835942	3.49782395362854	down	TH50_5178_S01	Sample 1	6
GDI1	3.93451650159	4.29442632198334	down	TH50_5178_S01	Sample 1	4
GET4	3.38543103719	3.70355671644211	down	TH50_5178_S01	Sample 1	1
GJA4	2.22032995488	2.50562700629234	down	TH50_5178_S01	Sample 1	1
GOLGA6L5P	0.978195629682	1.17692169547081	down	TH50_5178_S01	Sample 1	4
GOLGA8B	1.31034012061	1.75646322965622	down	TH50_5178_S01	Sample 1	3
GORASP1	2.97636363573	3.0572282075882	down	TH50_5178_S01	Sample 1	1
GPX3	5.45614903465	5.68126446008682	down	TH50_5178_S01	Sample 1	5
GRASP	1.65076455912	1.88351944088936	down	TH50_5178_S01	Sample 1	2
GRINA	4.8068395818	4.94632542133331	down	TH50_5178_S01	Sample 1	4
GRIPAP1	2.21412480535	2.62867936491966	down	TH50_5178_S01	Sample 1	4
GUSB	2.03913839391	2.2941227555275	down	TH50_5178_S01	Sample 1	1
GUSBP11	1.13093086983	1.54047912359238	down	TH50_5178_S01	Sample 1	1
H1FX-AS1	0.0840642647885	0.157395973801613	down	TH50_5178_S01	Sample 1	1
H3F3AP4	4.90400231628	5.03369641304016	down	TH50_5178_S01	Sample 1	2
HABP4	1.53605290024	1.56609061360359	down	TH50_5178_S01	Sample 1	1
HBA2	0	1.60830336809158	down	TH50_5178_S01	Sample 1	6
HCLS1	0.748461233004	0.89920648932457	down	TH50_5178_S01	Sample 1	1
HDAC10	2.07724299893	2.13748282194138	down	TH50_5178_S01	Sample 1	3
HDAC3	3.60288440872	3.65321457386017	down	TH50_5178_S01	Sample 1	1
HERC2P9	2.37851162325	2.57787311077118	down	TH50_5178_S01	Sample 1	1
HERC3	3.59335377098	3.70096796751022	down	TH50_5178_S01	Sample 1	4
HNRNPA2B1	7.68509917201	7.95881187915802	down	TH50_5178_S01	Sample 1	6
HNRNPM	4.57167680997	5.10381555557251	down	TH50_5178_S01	Sample 1	5
HNRNPU-AS1	1.96716860753	2.08688712120056	down	TH50_5178_S01	Sample 1	2
HOXC-AS1	0.124328135002	1.60611009597778	down	TH50_5178_S01	Sample 1	1
HOXC-AS2	0	0.0967099070549011	down	TH50_5178_S01	Sample 1	1
HOXC10	0.13750352375	4.3253852725029	down	TH50_5178_S01	Sample 1	1
HOXC4	0.0565835283664	0.595406055450439	down	TH50_5178_S01	Sample 1	1
HOXC6	0.713695814843	1.96870711445808	down	TH50_5178_S01	Sample 1	1
HOXC8	0.321928094887	1.92787650227547	down	TH50_5178_S01	Sample 1	2
HOXC9	0.214124805353	3.06238037347794	down	TH50_5178_S01	Sample 1	2
HSPE1-MOB4	0	0.511609703302383	down	TH50_5178_S01	Sample 1	2
IFITM2	3.57893871309	4.16010844707489	down	TH50_5178_S01	Sample 1	1
IK	4.21800615028	4.49625223875046	down	TH50_5178_S01	Sample 1	3
ILK	4.53356334821	4.55338209867477	down	TH50_5178_S01	Sample 1	1
ILKAP	3.3476656563	3.43692845106125	down	TH50_5178_S01	Sample 1	3
IMPDH2	4.86294724802	4.90649509429932	down	TH50_5178_S01	Sample 1	1
INO80B-WBP1	0	1.21442037820816	down	TH50_5178_S01	Sample 1	6
ISCA1P1	1.10433665981	2.36847543716431	down	TH50_5178_S01	Sample 1	6
ISYNA1	1.54101915313	1.66552293300629	down	TH50_5178_S01	Sample 1	1
KAT2A	2.90689059561	3.05884540081024	down	TH50_5178_S01	Sample 1	3
KCTD13	1.10433665981	1.10601517558098	down	TH50_5178_S01	Sample 1	1
KIAA0141	4.01613970266	4.45255893468857	down	TH50_5178_S01	Sample 1	3
LAMA5	2.44625622989	2.89640218019485	down	TH50_5178_S01	Sample 1	3
LAMTOR4	4.77505054148	4.85381782054901	down	TH50_5178_S01	Sample 1	2
LARP6	1.44360665148	1.53828227519989	down	TH50_5178_S01	Sample 1	1
LAS1L	2.124328135	2.39753478765488	down	TH50_5178_S01	Sample 1	3
LEMD2	2.48542682717	2.68024808168411	down	TH50_5178_S01	Sample 1	1
LENG8	3.39506279952	4.04872095584869	down	TH50_5178_S01	Sample 1	2
LGI4	1.98913900737	2.12430265545845	down	TH50_5178_S01	Sample 1	2
LIMS2	2.84398384405	2.92050892114639	down	TH50_5178_S01	Sample 1	1
LLPH	2.50589092973	2.52535447478294	down	TH50_5178_S01	Sample 1	1
LMBR1L	2.68706068834	2.69692122936249	down	TH50_5178_S01	Sample 1	1
LMF2	2.55826763406	2.62371787428856	down	TH50_5178_S01	Sample 1	1
LSM6	2.15704371015	2.43162137269974	down	TH50_5178_S01	Sample 1	1
LUC7L3	4.27202318906	4.93976300954819	down	TH50_5178_S01	Sample 1	4
LY6G5B	0.748461233004	1.34122800827026	down	TH50_5178_S01	Sample 1	4
LYPLA2	3.08915913191	3.17345458269119	down	TH50_5178_S01	Sample 1	1
MAD2L2	3.05137210172	3.24746376276016	down	TH50_5178_S01	Sample 1	3
MAFF	0.333423733725	0.730259746313095	down	TH50_5178_S01	Sample 1	1
MAGOH	3.0071955014	3.06499314308167	down	TH50_5178_S01	Sample 1	1
MAN2C1	4.40122086216	4.68923956155777	down	TH50_5178_S01	Sample 1	2
MANF	1.72683121703	1.73780599236488	down	TH50_5178_S01	Sample 1	1
MAP3K6	1.20163386117	1.67538374662399	down	TH50_5178_S01	Sample 1	1
MAPK8IP3	2.61588707392	3.06568604707718	down	TH50_5178_S01	Sample 1	3
MFGE8	4.88410945136	5.20970290899277	down	TH50_5178_S01	Sample 1	1
MGP	3.39917109382	3.56825745105743	down	TH50_5178_S01	Sample 1	1
MGST1	0.704871964456	0.745299339294434	down	TH50_5178_S01	Sample 1	2
MLPH	0.367371065649	0.481629505753517	down	TH50_5178_S01	Sample 1	1
MORN4	0.650764559117	0.701742798089981	down	TH50_5178_S01	Sample 1	1
MRFAP1L1	3.45680614923	3.48781681060791	down	TH50_5178_S01	Sample 1	1
MRPL20	5.39266088071	5.90636897087097	down	TH50_5178_S01	Sample 1	6
MRPL52	4.42021289061	4.94794297218323	down	TH50_5178_S01	Sample 1	4
MSTO1	1.54101915313	1.57805636525154	down	TH50_5178_S01	Sample 1	1
MT-ATP6	12.0200458421	14.3011739253998	down	TH50_5178_S01	Sample 1	6
MT-ATP8	11.2103365023	14.7105716466904	down	TH50_5178_S01	Sample 1	6
MT-CO2	13.0730520041	13.6593023538589	down	TH50_5178_S01	Sample 1	5
MT-CYB	12.6991494726	13.363657951355	down	TH50_5178_S01	Sample 1	5
MT-ND1	11.815819561	13.1162256002426	down	TH50_5178_S01	Sample 1	6
MT-ND2	11.1650137425	13.1055195331573	down	TH50_5178_S01	Sample 1	6
MT-ND3	12.3465192735	12.9562729597092	down	TH50_5178_S01	Sample 1	5
MT-ND4	12.1825278151	13.7378146648407	down	TH50_5178_S01	Sample 1	6
MT-ND4L	12.2136389022	13.0304819345474	down	TH50_5178_S01	Sample 1	5
MT-ND6	10.5288154718	10.5357081890106	down	TH50_5178_S01	Sample 1	3
MT-RNR1	7.10297300424	9.75198471546173	down	TH50_5178_S01	Sample 1	6
MT-RNR2	7.19869058567	11.9540433883667	down	TH50_5178_S01	Sample 1	6
MTATP6P1	8.85031187622	11.2067506313324	down	TH50_5178_S01	Sample 1	6
MTCP1	1.62293035092	2.58595159649849	down	TH50_5178_S01	Sample 1	6
MTMR11	0.226508529809	0.241181865334511	down	TH50_5178_S01	Sample 1	1
MYO15B	2.82578562746	2.95660638809204	down	TH50_5178_S01	Sample 1	2
MYO9B	1.7782085764	1.78433814644814	down	TH50_5178_S01	Sample 1	1
NAA10	4.84046323387	5.02557170391083	down	TH50_5178_S01	Sample 1	1
NACA	7.24574283475	7.47406876087189	down	TH50_5178_S01	Sample 1	3
NARF	4.07980475464	4.18123590946198	down	TH50_5178_S01	Sample 1	3
NASP	2.67129337248	3.12612390518188	down	TH50_5178_S01	Sample 1	2
NAT9	1.97085365434	2.19252410531044	down	TH50_5178_S01	Sample 1	2
NBEAL2	1.55090066465	1.56801256537437	down	TH50_5178_S01	Sample 1	1
NDST2	1.33913738492	1.62225392460823	down	TH50_5178_S01	Sample 1	2
NDUFAF2	3.67129337248	4.24190670251846	down	TH50_5178_S01	Sample 1	6
NDUFS5	7.11977116195	7.74846255779266	down	TH50_5178_S01	Sample 1	6
NELFCD	3.57046293103	3.63036680221558	down	TH50_5178_S01	Sample 1	1
NGDN	3.15866017535	3.30056977272034	down	TH50_5178_S01	Sample 1	1
NISCH	2.77399632511	3.01199024915695	down	TH50_5178_S01	Sample 1	2
NLRP1	1.23266075679	1.2804271876812	down	TH50_5178_S01	Sample 1	1
NPIPA1	4.04351949366	4.25004506111145	down	TH50_5178_S01	Sample 1	4
NPIPA5	5.24031432933	5.25465369224548	down	TH50_5178_S01	Sample 1	2
NPIPP1	2.37851162325	3.28550291061401	down	TH50_5178_S01	Sample 1	2
NSA2	4.06350294231	4.41267538070679	down	TH50_5178_S01	Sample 1	2
NSUN5P1	2.03913839391	2.09311443567276	down	TH50_5178_S01	Sample 1	1
NUDC	4.33913738492	4.41889292001724	down	TH50_5178_S01	Sample 1	2
NUDCD2	1.9107326619	1.91111314296722	down	TH50_5178_S01	Sample 1	1
NUDT1	1.68257329735	2.00652471184731	down	TH50_5178_S01	Sample 1	1
NXF1	3.29130885983	3.693479180336	down	TH50_5178_S01	Sample 1	3
PAF1	3.61353165292	3.77159130573273	down	TH50_5178_S01	Sample 1	1
PAN2	2.9221978484	3.05763173103333	down	TH50_5178_S01	Sample 1	2
PDAP1	5.94110631095	6.1835116147995	down	TH50_5178_S01	Sample 1	6
PDCD5	5.27947129564	5.5819456577301	down	TH50_5178_S01	Sample 1	6
PDXDC2P	1.29278174923	1.31689962744713	down	TH50_5178_S01	Sample 1	1
PEF1	2.52356195606	2.58756428956985	down	TH50_5178_S01	Sample 1	1
PFDN2	4.50969584193	4.95587128400803	down	TH50_5178_S01	Sample 1	6
PI4KAP2	1.66902676551	1.82340186834335	down	TH50_5178_S01	Sample 1	3
PIDD1	1.72683121703	1.88563871383667	down	TH50_5178_S01	Sample 1	2
PIGG	2.29278174923	2.32407739758492	down	TH50_5178_S01	Sample 1	1
PKD1P6	3.84699468697	4.02189213037491	down	TH50_5178_S01	Sample 1	1
PKDCC	5.06608919046	5.32531541585922	down	TH50_5178_S01	Sample 1	4
PMM1	1.69599381311	1.72280684113503	down	TH50_5178_S01	Sample 1	1
PNN	2.28392177231	3.3525927066803	down	TH50_5178_S01	Sample 1	6
POLE	1.72246602447	1.75367203354836	down	TH50_5178_S01	Sample 1	1
POLR2J	5.06177619759	5.45097988843918	down	TH50_5178_S01	Sample 1	6
POLR2J3	3.86096279786	3.95657795667648	down	TH50_5178_S01	Sample 1	1
POMT1	3.13750352375	3.36628800630569	down	TH50_5178_S01	Sample 1	5
PPP1R12C	3.08236196956	3.3813738822937	down	TH50_5178_S01	Sample 1	2
PRAF2	1.35049724708	1.46109837293625	down	TH50_5178_S01	Sample 1	1
PSMD13	5.16631374789	5.23476141691208	down	TH50_5178_S01	Sample 1	1
PSPC1	3.19061486021	3.22173017263412	down	TH50_5178_S01	Sample 1	1
RAPGEFL1	0.918386234446	1.34015020728111	down	TH50_5178_S01	Sample 1	3
RASSF1	1.86789646399	2.61517384648323	down	TH50_5178_S01	Sample 1	3
RBM28	2.65764000521	2.96510329842567	down	TH50_5178_S01	Sample 1	2
RBM5	4.17552460109	4.5163978934288	down	TH50_5178_S01	Sample 1	1
RBM6	3.30451104181	3.66922384500504	down	TH50_5178_S01	Sample 1	2
RBPMS	1.80322703643	2.38502809405327	down	TH50_5178_S01	Sample 1	1
RHBDF1	2.48026512205	2.74183619022369	down	TH50_5178_S01	Sample 1	3
RHOT2	3.78031009904	4.22767472267151	down	TH50_5178_S01	Sample 1	4
RNA5SP216	0	1.29469537734985	down	TH50_5178_S01	Sample 1	6
RSRC2	4.16832111574	4.26613706350327	down	TH50_5178_S01	Sample 1	2
RSRP1	2.95977015521	3.29902642965317	down	TH50_5178_S01	Sample 1	3
RTEL1	0.815575428863	1.05547308921814	down	TH50_5178_S01	Sample 1	1
SAFB	3.57410150809	4.00374799966812	down	TH50_5178_S01	Sample 1	2
SAFB2	3.30597052098	3.33646810054779	down	TH50_5178_S01	Sample 1	1
SARNP	4.22032995488	4.54013985395432	down	TH50_5178_S01	Sample 1	4
SAT1	2.84197311893	3.18047040700912	down	TH50_5178_S01	Sample 1	3
SDCCAG3	2.91647664444	2.94870460033417	down	TH50_5178_S01	Sample 1	3
SEC11C	1.76553474636	1.81472209095955	down	TH50_5178_S01	Sample 1	1
SELM	2.54349588343	2.66590386629105	down	TH50_5178_S01	Sample 1	1
SERPING1	3.74738739965	3.96532207727432	down	TH50_5178_S01	Sample 1	1
SFPQ	4.748461233	5.06192123889923	down	TH50_5178_S01	Sample 1	3
SH3BGRL3	2.07382023329	2.44196581840515	down	TH50_5178_S01	Sample 1	2
SH3BP5-AS1	1	1.65267986059189	down	TH50_5178_S01	Sample 1	2
SHC2	0.948600847493	0.950322926044464	down	TH50_5178_S01	Sample 1	1
SHFM1	3.34908214639	5.57123708724976	down	TH50_5178_S01	Sample 1	6
SLC25A27	1.89530262133	1.90598213672638	down	TH50_5178_S01	Sample 1	1
SLCO4A1	0.565597175854	1.40261840820312	down	TH50_5178_S01	Sample 1	4
SLX1A	1.53605290024	1.81014040112495	down	TH50_5178_S01	Sample 1	1
SMIM3	0.963474123975	1.17755571007729	down	TH50_5178_S01	Sample 1	1
SNHG6	5.55397480824	6.25404191017151	down	TH50_5178_S01	Sample 1	6
SNN	3.08915913191	3.57621598243713	down	TH50_5178_S01	Sample 1	4
SNRNP35	3.97085365434	4.07291668653488	down	TH50_5178_S01	Sample 1	2
