gene	expression	threshold	direction	TH_id	Fay_id	count
SNRNP70	5.48703608003	5.7696025967598	down	TH50_5178_S01	Sample 1	4
SNRPE	4.00270252038	4.04843777418137	down	TH50_5178_S01	Sample 1	5
SNRPF	2.12101540096	2.34266364574432	down	TH50_5178_S01	Sample 1	4
SPCS2P4	1.19534759832	1.55860850214958	down	TH50_5178_S01	Sample 1	6
SRP19	2.6530600171	3.91175419092178	down	TH50_5178_S01	Sample 1	6
SRRM2	6.78659636189	7.1804541349411	down	TH50_5178_S01	Sample 1	3
SRSF11	4.28835856219	4.791339635849	down	TH50_5178_S01	Sample 1	4
SRSF3	4.89093302171	5.00891947746277	down	TH50_5178_S01	Sample 1	2
SRSF5	5.51349074559	6.20713806152344	down	TH50_5178_S01	Sample 1	4
SRSF9	3.28835856219	3.38616454601288	down	TH50_5178_S01	Sample 1	2
SSB	3.65191274465	3.68129825592041	down	TH50_5178_S01	Sample 1	2
SSR4	4.55213110825	4.67280930280685	down	TH50_5178_S01	Sample 1	1
SSSCA1	3.95046841415	4.21805787086487	down	TH50_5178_S01	Sample 1	6
ST13P15	0	0.0191154181957245	down	TH50_5178_S01	Sample 1	1
STAB1	1.13750352375	1.78311711549759	down	TH50_5178_S01	Sample 1	1
STAG3L5P-PVRIG2P-PILRB	2.67129337248	3.07582837343216	down	TH50_5178_S01	Sample 1	3
STXBP2	0.111031312389	0.162688940763474	down	TH50_5178_S01	Sample 1	1
TAF1C	2.29572302454	2.58607810735703	down	TH50_5178_S01	Sample 1	2
TAGLN	3.19692173382	4.27035224437714	down	TH50_5178_S01	Sample 1	2
TBX1	2.09085343045	2.38209170103073	down	TH50_5178_S01	Sample 1	1
TCEAL3	1.19534759832	1.8787813782692	down	TH50_5178_S01	Sample 1	4
TCEAL4	3.79285535236	4.13967382907867	down	TH50_5178_S01	Sample 1	5
TCIRG1	1.86789646399	2.14778843522072	down	TH50_5178_S01	Sample 1	1
TIMM44	4.60584986719	4.80256152153015	down	TH50_5178_S01	Sample 1	4
TMEM138	1.70043971814	1.70575398206711	down	TH50_5178_S01	Sample 1	1
TMEM18	2.38956681176	2.58819654583931	down	TH50_5178_S01	Sample 1	3
TMEM259	4.90400231628	4.95282697677612	down	TH50_5178_S01	Sample 1	1
TMEM265	0.910732661903	0.927516639232635	down	TH50_5178_S01	Sample 1	4
TMEM9	2.09423606985	2.43625950813293	down	TH50_5178_S01	Sample 1	1
TNS2	3.87381319836	4.24570965766907	down	TH50_5178_S01	Sample 1	1
TOMM7	7.75769001873	7.99256181716919	down	TH50_5178_S01	Sample 1	6
TSPYL2	2.34198574723	2.69625061750412	down	TH50_5178_S01	Sample 1	3
TTLL3	1.75274859141	1.76518228650093	down	TH50_5178_S01	Sample 1	1
TTN-AS1	6.41447383643	9.88646411895752	down	TH50_5178_S01	Sample 1	6
TXNDC11	2.93545974781	3.22514915466309	down	TH50_5178_S01	Sample 1	2
U2AF1	1.81147103053	3.34787273406982	down	TH50_5178_S01	Sample 1	6
U2AF1L4	3.10601323762	3.22675108909607	down	TH50_5178_S01	Sample 1	3
UPF3A	3.48026512205	3.59792333841324	down	TH50_5178_S01	Sample 1	3
UPP1	1.7398481027	1.78958508372307	down	TH50_5178_S01	Sample 1	3
UQCRHL	0.722466024471	1.18806540966034	down	TH50_5178_S01	Sample 1	6
USP54	4.08831123589	4.41722667217255	down	TH50_5178_S01	Sample 1	2
UTP6	2.63691458036	2.83889693021774	down	TH50_5178_S01	Sample 1	2
WASH3P	2.98002530024	3.0234797000885	down	TH50_5178_S01	Sample 1	1
WASH5P	2.48800077083	2.54208934307098	down	TH50_5178_S01	Sample 1	1
WDR6	3.66220549965	3.81549447774887	down	TH50_5178_S01	Sample 1	1
WDR83	0.948600847493	1.07155275344849	down	TH50_5178_S01	Sample 1	1
XPO6	2.67807190511	2.73605787754059	down	TH50_5178_S01	Sample 1	1
XXbac-B461K10.4	0.411426245726	0.493330076336861	down	TH50_5178_S01	Sample 1	5
YBX1	8.5483210195	8.70622515678406	down	TH50_5178_S01	Sample 1	2
ZMAT2	4.32048467802	4.88675343990326	down	TH50_5178_S01	Sample 1	6
ZRSR2	1.45417589319	1.9229719042778	down	TH50_5178_S01	Sample 1	5
ZYX	4.14893410453	4.29843562841415	down	TH50_5178_S01	Sample 1	1
AC002398.12	1.40053792958	1.71660083532333	down	TH50_5179_S01	Sample 2	3
AC005062.2	0.0840642647885	0.965881854295731	down	TH50_5179_S01	Sample 2	6
AC011737.2	0	1.2278054356575	down	TH50_5179_S01	Sample 2	6
AC016739.2	1.7949356628	2.07443207502365	down	TH50_5179_S01	Sample 2	3
AF127577.10	0	0.120280981063843	down	TH50_5179_S01	Sample 2	6
AL162151.3	0	0.359001100063324	down	TH50_5179_S01	Sample 2	4
AP003419.11	0	1.98282274603844	down	TH50_5179_S01	Sample 2	6
APOD	5.86740230573	6.10809457302094	down	TH50_5179_S01	Sample 2	2
ATP5E	4.63459326845	4.63894617557526	down	TH50_5179_S01	Sample 2	5
BTF3L4P2	2.45417589319	2.66504913568497	down	TH50_5179_S01	Sample 2	1
C17orf89	4.61470984412	4.70038467645645	down	TH50_5179_S01	Sample 2	6
CDK11A	2.80941444424	2.93702161312103	down	TH50_5179_S01	Sample 2	5
CDKN1A	1.11103131239	2.92955374717712	down	TH50_5179_S01	Sample 2	5
CHMP4A	2.71589337055	2.86025813221931	down	TH50_5179_S01	Sample 2	5
CSTB	2.84398384405	2.89360490441322	down	TH50_5179_S01	Sample 2	5
CTA-29F11.1	1.85996954822	2.16665643453598	down	TH50_5179_S01	Sample 2	1
CTB-79E8.3	0	0.518216550350189	down	TH50_5179_S01	Sample 2	3
CTC-435M10.3	3.21723071622	3.2349933385849	down	TH50_5179_S01	Sample 2	1
CTC-564N23.2	0	0.136643931269646	down	TH50_5179_S01	Sample 2	6
FABP5P7	1.16349873228	2.27714458107948	down	TH50_5179_S01	Sample 2	6
GADD45GIP1	3.84096670449	4.11067616939545	down	TH50_5179_S01	Sample 2	6
GCSHP5	3.20945336563	3.49782395362854	down	TH50_5179_S01	Sample 2	6
GPX3	5.017921908	5.68126446008682	down	TH50_5179_S01	Sample 2	5
H3F3AP4	4.31469652566	5.03369641304016	down	TH50_5179_S01	Sample 2	2
HBA2	0.495695162624	1.60830336809158	down	TH50_5179_S01	Sample 2	6
HBB	0.250961573533	1.42165213823318	down	TH50_5179_S01	Sample 2	5
HMGB1P5	3.3476656563	3.42195826768875	down	TH50_5179_S01	Sample 2	2
HMGN5	0.53605290024	0.586973294615746	down	TH50_5179_S01	Sample 2	3
HNRNPA2B1	7.72424097719	7.95881187915802	down	TH50_5179_S01	Sample 2	6
HNRNPUL2-BSCL2	0.59454854955	1.63497757911682	down	TH50_5179_S01	Sample 2	5
HSPE1-MOB4	0	0.511609703302383	down	TH50_5179_S01	Sample 2	2
INO80B-WBP1	0	1.21442037820816	down	TH50_5179_S01	Sample 2	6
ISCA1P1	2.36737106565	2.36847543716431	down	TH50_5179_S01	Sample 2	6
ISY1	2.78868571061	2.94593301415443	down	TH50_5179_S01	Sample 2	1
MRFAP1	6.43011797489	6.4520211815834	down	TH50_5179_S01	Sample 2	4
MRPL20	5.6182386556	5.90636897087097	down	TH50_5179_S01	Sample 2	6
MRPL33	6.75181181986	6.98584306240082	down	TH50_5179_S01	Sample 2	4
MRPL52	4.70653055254	4.94794297218323	down	TH50_5179_S01	Sample 2	4
MT-ATP6	11.7362370183	14.3011739253998	down	TH50_5179_S01	Sample 2	6
MT-ATP8	11.3108115645	14.7105716466904	down	TH50_5179_S01	Sample 2	6
MT-CO2	12.5228242484	13.6593023538589	down	TH50_5179_S01	Sample 2	5
MT-CO3	13.714954883	13.8912327289581	down	TH50_5179_S01	Sample 2	2
MT-CYB	12.595005664	13.363657951355	down	TH50_5179_S01	Sample 2	5
MT-ND1	11.8782732025	13.1162256002426	down	TH50_5179_S01	Sample 2	6
MT-ND2	11.6093773029	13.1055195331573	down	TH50_5179_S01	Sample 2	6
MT-ND3	12.2733497865	12.9562729597092	down	TH50_5179_S01	Sample 2	5
MT-ND4	11.7479160269	13.7378146648407	down	TH50_5179_S01	Sample 2	6
MT-ND4L	12.8264273308	13.0304819345474	down	TH50_5179_S01	Sample 2	5
MT-RNR1	7.04439411936	9.75198471546173	down	TH50_5179_S01	Sample 2	6
MT-RNR2	6.73525137579	11.9540433883667	down	TH50_5179_S01	Sample 2	6
MTATP6P1	8.64990281989	11.2067506313324	down	TH50_5179_S01	Sample 2	6
MTCP1	2.51096191928	2.58595159649849	down	TH50_5179_S01	Sample 2	6
NDUFAF2	3.90881290774	4.24190670251846	down	TH50_5179_S01	Sample 2	6
NDUFS5	7.00652244562	7.74846255779266	down	TH50_5179_S01	Sample 2	6
NME2	0	0.119028404355049	down	TH50_5179_S01	Sample 2	1
NSA2	4.40258575823	4.41267538070679	down	TH50_5179_S01	Sample 2	2
PDAP1	5.88288755322	6.1835116147995	down	TH50_5179_S01	Sample 2	6
PDCD5	5.52638186256	5.5819456577301	down	TH50_5179_S01	Sample 2	6
PFDN2	4.52042224853	4.95587128400803	down	TH50_5179_S01	Sample 2	6
PNN	3.31903981556	3.3525927066803	down	TH50_5179_S01	Sample 2	6
PNPLA2	5.8034853756	5.85948294401169	down	TH50_5179_S01	Sample 2	3
POLR2J	5.21567859661	5.45097988843918	down	TH50_5179_S01	Sample 2	6
PRR34-AS1	3.1456774552	3.60167413949966	down	TH50_5179_S01	Sample 2	5
PSMC1P5	2.28688114779	3.78209692239761	down	TH50_5179_S01	Sample 2	2
RNA5SP216	0	1.29469537734985	down	TH50_5179_S01	Sample 2	6
S100A9	0.50589092973	0.837801486253738	down	TH50_5179_S01	Sample 2	2
SHFM1	3.52857131887	5.57123708724976	down	TH50_5179_S01	Sample 2	6
SNHG6	5.75381844317	6.25404191017151	down	TH50_5179_S01	Sample 2	6
SNRPE	3.96809075205	4.04843777418137	down	TH50_5179_S01	Sample 2	5
SPCS2P4	0.286881147788	1.55860850214958	down	TH50_5179_S01	Sample 2	6
SRP19	3.53729606709	3.91175419092178	down	TH50_5179_S01	Sample 2	6
SSSCA1	3.83794324189	4.21805787086487	down	TH50_5179_S01	Sample 2	6
ST13	6.49425558654	6.50576603412628	down	TH50_5179_S01	Sample 2	1
TCEAL3	1.70043971814	1.8787813782692	down	TH50_5179_S01	Sample 2	4
TCEAL4	4.09254574154	4.13967382907867	down	TH50_5179_S01	Sample 2	5
TMEM18	2.58496250072	2.58819654583931	down	TH50_5179_S01	Sample 2	3
TMEM265	0.855989697308	0.927516639232635	down	TH50_5179_S01	Sample 2	4
TOMM7	7.61389994104	7.99256181716919	down	TH50_5179_S01	Sample 2	6
TSPYL2	2.44890095115	2.69625061750412	down	TH50_5179_S01	Sample 2	3
TTN-AS1	8.19115794135	9.88646411895752	down	TH50_5179_S01	Sample 2	6
U2AF1	2.08746284125	3.34787273406982	down	TH50_5179_S01	Sample 2	6
UBL5	6.87700799321	6.91627645492554	down	TH50_5179_S01	Sample 2	3
UQCRHL	0.748461233004	1.18806540966034	down	TH50_5179_S01	Sample 2	6
YBX1	8.63615331152	8.70622515678406	down	TH50_5179_S01	Sample 2	2
ZMAT2	4.58736499094	4.88675343990326	down	TH50_5179_S01	Sample 2	6
AARSD1	3.97636363573	4.38023293018341	down	TH50_5280_S01	Sample 3	5
AC005062.2	0.411426245726	0.965881854295731	down	TH50_5280_S01	Sample 3	6
AC007318.5	1.64616265716	2.03355076909065	down	TH50_5280_S01	Sample 3	4
AC011737.2	0.941106310946	1.2278054356575	down	TH50_5280_S01	Sample 3	6
AF127577.10	0	0.120280981063843	down	TH50_5280_S01	Sample 3	6
AP003419.11	0	1.98282274603844	down	TH50_5280_S01	Sample 3	6
ART3	4.03121873061	4.6547115445137	down	TH50_5280_S01	Sample 3	1
ASB2	5.75328361646	5.97502827644348	down	TH50_5280_S01	Sample 3	1
ATP2A1	5.98230913013	6.55305635929108	down	TH50_5280_S01	Sample 3	1
ATP5E	4.38335869539	4.63894617557526	down	TH50_5280_S01	Sample 3	5
C17orf89	4.08151006812	4.70038467645645	down	TH50_5280_S01	Sample 3	6
CBWD3	1.49057013045	1.85836511850357	down	TH50_5280_S01	Sample 3	3
CDKL3	0.790772037862	0.813843339681625	down	TH50_5280_S01	Sample 3	1
CHCHD10	7.89645350649	7.95505142211914	down	TH50_5280_S01	Sample 3	1
COX6C	7.81755930685	7.86734819412231	down	TH50_5280_S01	Sample 3	2
CTB-63M22.1	1	1.26322686672211	down	TH50_5280_S01	Sample 3	1
CTC-564N23.2	0	0.136643931269646	down	TH50_5280_S01	Sample 3	6
CTD-2192J16.15	1.56559717585	1.89505475759506	down	TH50_5280_S01	Sample 3	1
EEF1B2	7.71843012855	7.87876200675964	down	TH50_5280_S01	Sample 3	4
EEF1B2P3	1.23266075679	1.46157702803612	down	TH50_5280_S01	Sample 3	2
EEF1G	9.50466011364	9.6374899148941	down	TH50_5280_S01	Sample 3	1
FABP5P7	1.44360665148	2.27714458107948	down	TH50_5280_S01	Sample 3	6
FAM166B	1.93357263826	2.91751080751419	down	TH50_5280_S01	Sample 3	1
FAU	7.82444965136	7.90837073326111	down	TH50_5280_S01	Sample 3	1
FHL3	7.33993905539	7.68845450878143	down	TH50_5280_S01	Sample 3	1
GADD45GIP1	4.02945288579	4.11067616939545	down	TH50_5280_S01	Sample 3	6
GAPDH	11.606072031	11.6645961999893	down	TH50_5280_S01	Sample 3	1
GCSHP5	2.42223300068	3.49782395362854	down	TH50_5280_S01	Sample 3	6
GLTSCR2	6.00495075995	6.09747415781021	down	TH50_5280_S01	Sample 3	1
GMPR	5.90472492839	6.27647620439529	down	TH50_5280_S01	Sample 3	3
HBA1	0	0.860772311687469	down	TH50_5280_S01	Sample 3	2
HBA2	1.33913738492	1.60830336809158	down	TH50_5280_S01	Sample 3	6
HBB	0.722466024471	1.42165213823318	down	TH50_5280_S01	Sample 3	5
HMGB1P5	3.28540221886	3.42195826768875	down	TH50_5280_S01	Sample 3	2
HMGN5	0.495695162624	0.586973294615746	down	TH50_5280_S01	Sample 3	3
HNRNPA2B1	7.72068888533	7.95881187915802	down	TH50_5280_S01	Sample 3	6
HNRNPM	5.03033607837	5.10381555557251	down	TH50_5280_S01	Sample 3	5
HNRNPUL2-BSCL2	0.584962500721	1.63497757911682	down	TH50_5280_S01	Sample 3	5
IGFN1	0.310340120612	0.92762291431427	down	TH50_5280_S01	Sample 3	2
INO80B-WBP1	0	1.21442037820816	down	TH50_5280_S01	Sample 3	6
ISCA1P1	1.6599245584	2.36847543716431	down	TH50_5280_S01	Sample 3	6
MRPL20	5.71534429536	5.90636897087097	down	TH50_5280_S01	Sample 3	6
MRPL52	4.91743175539	4.94794297218323	down	TH50_5280_S01	Sample 3	4
MT-ATP6	11.4944756148	14.3011739253998	down	TH50_5280_S01	Sample 3	6
MT-ATP8	10.8093501287	14.7105716466904	down	TH50_5280_S01	Sample 3	6
MT-CO2	12.1786804106	13.6593023538589	down	TH50_5280_S01	Sample 3	5
MT-CO3	13.5341642487	13.8912327289581	down	TH50_5280_S01	Sample 3	2
MT-CYB	12.1419825716	13.363657951355	down	TH50_5280_S01	Sample 3	5
MT-ND1	11.1766282058	13.1162256002426	down	TH50_5280_S01	Sample 3	6
MT-ND2	10.8480125607	13.1055195331573	down	TH50_5280_S01	Sample 3	6
MT-ND3	12.034400069	12.9562729597092	down	TH50_5280_S01	Sample 3	5
MT-ND4	11.5716910291	13.7378146648407	down	TH50_5280_S01	Sample 3	6
MT-ND4L	12.0088557646	13.0304819345474	down	TH50_5280_S01	Sample 3	5
MT-ND5	10.3071097127	10.5047590732574	down	TH50_5280_S01	Sample 3	1
MT-ND6	10.0962407658	10.5357081890106	down	TH50_5280_S01	Sample 3	3
MT-RNR1	5.98322165074	9.75198471546173	down	TH50_5280_S01	Sample 3	6
MT-RNR2	5.63807383718	11.9540433883667	down	TH50_5280_S01	Sample 3	6
MTATP6P1	8.40892410634	11.2067506313324	down	TH50_5280_S01	Sample 3	6
MTCP1	0.978195629682	2.58595159649849	down	TH50_5280_S01	Sample 3	6
MTND1P23	1.57046293103	2.90109103918076	down	TH50_5280_S01	Sample 3	1
MYBPC2	5.36387192486	5.7482727766037	down	TH50_5280_S01	Sample 3	1
MYH1	4.62468581053	5.06259000301361	down	TH50_5280_S01	Sample 3	1
NARF	4.06695024392	4.18123590946198	down	TH50_5280_S01	Sample 3	3
NDUFAF2	3.56193705962	4.24190670251846	down	TH50_5280_S01	Sample 3	6
NDUFB9	7.91055279343	8.0868114233017	down	TH50_5280_S01	Sample 3	3
NDUFS5	6.65578113825	7.74846255779266	down	TH50_5280_S01	Sample 3	6
OPTN	6.78568131947	6.83415639400482	down	TH50_5280_S01	Sample 3	1
PDAP1	5.71781348972	6.1835116147995	down	TH50_5280_S01	Sample 3	6
PDCD5	5.08406426479	5.5819456577301	down	TH50_5280_S01	Sample 3	6
PFDN2	4.54966917073	4.95587128400803	down	TH50_5280_S01	Sample 3	6
PFKM	7.51908580096	7.68526589870453	down	TH50_5280_S01	Sample 3	1
PGK1	6.52841503928	6.63300108909607	down	TH50_5280_S01	Sample 3	1
PGM1	7.17412673742	7.33915531635284	down	TH50_5280_S01	Sample 3	1
PKDCC	5.1030779466	5.32531541585922	down	TH50_5280_S01	Sample 3	4
PNN	3.24944534109	3.3525927066803	down	TH50_5280_S01	Sample 3	6
POLR2F	4.52669484554	4.5310732126236	down	TH50_5280_S01	Sample 3	2
POLR2J	4.73443866614	5.45097988843918	down	TH50_5280_S01	Sample 3	6
POMT1	3.33771109213	3.36628800630569	down	TH50_5280_S01	Sample 3	5
PRR34-AS1	3.07895134139	3.60167413949966	down	TH50_5280_S01	Sample 3	5
RNA5SP216	0	1.29469537734985	down	TH50_5280_S01	Sample 3	6
SCN1B	6.67341508722	6.70318269729614	down	TH50_5280_S01	Sample 3	1
SH3RF2	1.10433665981	1.17485380172729	down	TH50_5280_S01	Sample 3	2
SHFM1	3.72683121703	5.57123708724976	down	TH50_5280_S01	Sample 3	6
SNHG6	4.86046625852	6.25404191017151	down	TH50_5280_S01	Sample 3	6
SNN	3.47248777146	3.57621598243713	down	TH50_5280_S01	Sample 3	4
SNRPE	3.86393845042	4.04843777418137	down	TH50_5280_S01	Sample 3	5
SNRPEP4	1.46988597627	1.49308085441589	down	TH50_5280_S01	Sample 3	3
SPCS2P4	1.49569516262	1.55860850214958	down	TH50_5280_S01	Sample 3	6
SRP19	3.05311133646	3.91175419092178	down	TH50_5280_S01	Sample 3	6
SSSCA1	4.02768487694	4.21805787086487	down	TH50_5280_S01	Sample 3	6
TBC1D1	3.50334873517	3.82504558563232	down	TH50_5280_S01	Sample 3	2
TNNC2	7.06220807756	10.074162364006	down	TH50_5280_S01	Sample 3	1
TNNI2	6.87848013114	8.6997971534729	down	TH50_5280_S01	Sample 3	1
TNNT3	7.30195339513	9.12247109413147	down	TH50_5280_S01	Sample 3	1
TOMM7	7.44824022522	7.99256181716919	down	TH50_5280_S01	Sample 3	6
TPM1	7.00450139223	7.86695802211761	down	TH50_5280_S01	Sample 3	1
TPT1	12.1279427492	12.2442957162857	down	TH50_5280_S01	Sample 3	1
TRIM52-AS1	3.98732086593	4.20604825019836	down	TH50_5280_S01	Sample 3	2
TRPT1	5.13832300406	5.18775582313538	down	TH50_5280_S01	Sample 3	1
TTN-AS1	6.5505928897	9.88646411895752	down	TH50_5280_S01	Sample 3	6
U2AF1	2.88362081629	3.34787273406982	down	TH50_5280_S01	Sample 3	6
UBXN1	5.21529030565	5.4421865940094	down	TH50_5280_S01	Sample 3	2
UQCRB	7.98834385241	8.0678790807724	down	TH50_5280_S01	Sample 3	1
UQCRHL	1.04963076772	1.18806540966034	down	TH50_5280_S01	Sample 3	6
XXbac-B461K10.4	0.310340120612	0.493330076336861	down	TH50_5280_S01	Sample 3	5
YBX3	9.71776209125	10.2699145078659	down	TH50_5280_S01	Sample 3	1
ZMAT2	4.78398041368	4.88675343990326	down	TH50_5280_S01	Sample 3	6
ZRSR2	1.67807190511	1.9229719042778	down	TH50_5280_S01	Sample 3	5
AARSD1	4.02236781303	4.38023293018341	down	TH50_5281_S01	Sample 4	5
ABCC5	3.40463068422	3.81865274906158	down	TH50_5281_S01	Sample 4	2
AC002398.12	0.895302621333	1.71660083532333	down	TH50_5281_S01	Sample 4	3
AC005062.2	0.367371065649	0.965881854295731	down	TH50_5281_S01	Sample 4	6
AC011737.2	0.641546029088	1.2278054356575	down	TH50_5281_S01	Sample 4	6
AC018766.4	0.0976107966264	0.421236336231232	down	TH50_5281_S01	Sample 4	2
AC068831.15	0	0.514405518770218	down	TH50_5281_S01	Sample 4	1
AC093838.4	1.31614574229	1.39933267235756	down	TH50_5281_S01	Sample 4	3
ACTR3B	1.85199883711	2.10932821035385	down	TH50_5281_S01	Sample 4	2
ADCY6	2.25398926623	2.27862066030502	down	TH50_5281_S01	Sample 4	1
ADM	1.68257329735	1.74201390147209	down	TH50_5281_S01	Sample 4	2
AF127577.10	0	0.120280981063843	down	TH50_5281_S01	Sample 4	6
AGAP6	1.83187724119	2.0180546939373	down	TH50_5281_S01	Sample 4	4
AHSA2	1.92599941856	2.72437185049057	down	TH50_5281_S01	Sample 4	3
AKAP17A	2.6322682155	2.71754175424576	down	TH50_5281_S01	Sample 4	2
AL162151.3	0	0.359001100063324	down	TH50_5281_S01	Sample 4	4
ANAPC2	3.00180224263	3.08149349689484	down	TH50_5281_S01	Sample 4	1
ANKZF1	2.51349074559	2.61166730523109	down	TH50_5281_S01	Sample 4	2
ANP32B	3.6182386556	3.79473775625229	down	TH50_5281_S01	Sample 4	2
AP003419.11	0.97085365434	1.98282274603844	down	TH50_5281_S01	Sample 4	6
APBB3	2.10097764772	2.27214223146439	down	TH50_5281_S01	Sample 4	3
ARFGAP1	2.90110824301	3.28401917219162	down	TH50_5281_S01	Sample 4	2
ARGLU1	4.01703108053	4.4685897231102	down	TH50_5281_S01	Sample 4	4
ARPC3	3.86591881455	3.90992200374603	down	TH50_5281_S01	Sample 4	1
ARPC4-TTLL3	0.62293035092	0.690004020929337	down	TH50_5281_S01	Sample 4	2
ARRB2	1.69599381311	1.69833478331566	down	TH50_5281_S01	Sample 4	1
ASS1	2.8135246893	3.52582859992981	down	TH50_5281_S01	Sample 4	1
ATP1B3	2.60407132367	2.66580280661583	down	TH50_5281_S01	Sample 4	1
ATP5E	4.60644222813	4.63894617557526	down	TH50_5281_S01	Sample 4	5
ATP6V0E1	4.6182386556	4.86961674690247	down	TH50_5281_S01	Sample 4	3
BRK1	4.97819562968	5.23069941997528	down	TH50_5281_S01	Sample 4	2
C17orf89	4.23112515788	4.70038467645645	down	TH50_5281_S01	Sample 4	6
C1orf35	1.20789285164	1.54319328069687	down	TH50_5281_S01	Sample 4	1
C21orf59	2.83390207667	2.97676691412926	down	TH50_5281_S01	Sample 4	1
C7orf55	3.5210507369	3.83342456817627	down	TH50_5281_S01	Sample 4	1
C9orf78	3.82273014794	3.9650810956955	down	TH50_5281_S01	Sample 4	3
CARKD	3.27052894238	3.32286411523819	down	TH50_5281_S01	Sample 4	2
